OTU ID	NXT075Mao159	NXT075Mao160	NXT075Mao161	NXT075Mao162	NXT075Mao163	NXT075Mao164	NXT075Mao165	NXT075Mao166	NXT075Mao167	NXT075Mao168	NXT075Mao169	NXT075Mao170	NXT075Mao171	NXT075Mao172	NXT075Mao173	NXT075Mao174	NXT075Mao176	NXT075Mao177	NXT075Mao178	NXT075Mao179	NXT075Mao180	NXT075Mao181	NXT075Mao182	NXT075Mao183	NXT075Mao184	NXT075Mao185	NXT075Mao186	NXT075Mao187	NXT075Mao188	NXT075Mao189	NXT075Mao190	NXT075Mao191	NXT075Mao266	NXT075Mao267	NXT075Mao268	NXT075Mao269	NXT075Mao270	NXT075Mao271	NXT075Mao272	NXT075Mao273	NXT075Mao274	NXT075Mao275	NXT075Mao276	NXT075Mao277	NXT075Mao278	NXT075Mao279	NXT075Mao280	Kingdom	Phylum	Class	Order	Family	Genus	Species
zOTU_40	0.000514902465590653	0.00688722174394293	0.017744607449661	0.0430647599116382	0.113186771462201	0.000174916914465629	0.00319847277111662	0.000195308261539463	0.0266635045399106	0.0333364058131318	0.000676558417319896	0.00357355568790947	0.0000981450583963097	0.000244259892525647	0.000367473358181532	0.104469048175617	0.0436274212156172	0.000588045601987974	0.00180885449100021	0.0917573154114414	0.00226380923634168	0.0270358004080876	0.0764067491667339	0.0334338066153724	0.000307681788656798	0.00690939101395313	0.00558674745677914	0.0000921871398939848	0.0000996214385335724	0.00168936754302608	0.000397870445804361	0.0150854269442487	0.021336821145512	0.000489749045833756	0.023109375	0.0054824221774818	0.00862717648088197	0.0878831782827513	0.000640143392119835	0.0470334133879209	0.00140160547536269	0.00608230911806518	0.00278535451934595	0.000981417631942561	0.020546442759999	0.000265223848928496	0.00300339945212713	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	schaedleri
zOTU_412	0.00108921675413407	0.000840405034231132	0.000256178163373354	0.000930124404139054	0.0008732961233246	0.000393563057547665	0.000552615714381405	0.000585924784618389	0.000237159506708226	0.0000614495959689065	0.000396603210153042	0.000541447831501435	0.000314064186868191	0.00113406378672622	0.000419969552207465	0.000552521410204645	0.00118404274697917	0.000531137963085912	0.0000889600569344364	0.00117785630153121	0.00127204518994437	0.000278241513633834	0.000634320181761565	0.000634568097088919	0.000957232231376705	0.000422240561963802	0.000639279559730947	0.000991011753860337	0.000199242877067145	0.000140780628585507	0.000303139387279513	0.00135235519323441	0.000370905399601765	0.00140169554497247	0.000703125	0.000619482731918848	0.00045498293813982	0.000457526307762696	0.00160035848029959	0.000660853306684289	0.000855525420026576	0.0000539849921721761	0.00148648453623126	0.000884567207737703	0.000194984035682079	0.000654218827356956	0.000693092181260108	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia	
zOTU_4164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Spirochaetes	Spirochaetes	Sphaerochaetales	Sphaerochaetaceae	Sphaerochaeta	
zOTU_4270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	distasonis
zOTU_4338	0	0.0000204976837617349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000230952215986512	0	0	0.0000115330942138466	0	0	0	0	0	0	0	0	0	0	0.0000844394906609923	0	0	0	0	0	0	0	0	0	0	0	0.0000176815899285664	0	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	psychrophilus
zOTU_436	0	0	0.0000341570884497805	0	0	0	0.0000167459307388305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000576654710692332	0	0	0	0	0	0	0	0	0	0.000039042673642291	0	0	0	0	0	0	0.0000161183733337632	0	0.0000179949973907254	0.0000144318887012743	0	0	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
zOTU_4376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	
zOTU_4486	0	0	0.0000341570884497805	0	0	0	0.0000167459307388305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000189462117049696	0.0000190472562427382	0	0	0	0	0	0	0	0.0000483551200012895	0	0	0	0.00000645669494699053	0.0000243730044602598	0	0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	
zOTU_4490	0	0.0000409953675234698	0	0	0	0	0	0	0	0	0	0	0	0.0000174471351804034	0	0	0.0000151800352176817	0.000018969212967354	0	0	0.0000646802638954767	0	0.0000345992826415399	0	0.0000512802981094663	0	0	0	0	0	0.0000189462117049696	0.0000190472562427382	0.0000195213368211455	0	0	0	0	0	0	0	0	0	0.0000288637774025487	0	0.0000243730044602598	0	0	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
zOTU_456	0.00600059411822953	0.000840405034231132	0.000444042149847147	0.00139518660620858	0.000227816379997722	0.00454783977610635	0.00512425480608212	0.00227859638462707	0.00199891584225505	0.00159768949519157	0.00163307204180664	0.00116411283772808	0.00151143389930317	0.000314048433247261	0.00318476910423994	0.00038251482244937	0.0034003278887607	0.00250393611169073	0.000978560626278801	0.00337190235340308	0.000646802638954767	0.00556483027267668	0.00192602673371239	0.00174506226699453	0.00128200745273666	0.00124752893307487	0.00244593918505754	0.00209725743258815	0.00116225011622501	0.00114384260725724	0.000625224986263997	0.00192377288051656	0.000331862725959474	0.00417131083865302	0.00103125	0.000836301688090444	0.00136494881441946	0.0027260942504194	0.000992222257785744	0.000870392160023211	0.00373154704479677	0.000791779885191917	0.00694173846531296	0.00189826831441522	0.00175485632113871	0.00245774100007073	0.000874616323971088	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	
zOTU_4599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000195213368211455	0	0	0	0	0	0	0	0	0	0	0	0	0.0000176815899285664	0.0000165021947919073	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae		
zOTU_4655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	p-75-a5	
zOTU_4689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000212508234694094	0	0	0.0000296533523114788	0	0	0.0000231867928028195	0	0	0	0	0.0000277947634665629	0	0	0	0	0.0000190472562427382	0	0	0	0	0	0	0.0000160035848029959	0	0.0000364053370224075	0	0	0.0000129133898939811	0	0	0	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Slackia	
zOTU_4693	0	0.0000204976837617349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia				
zOTU_49	0	0.0196982740950273	0.00835140812597134	0	0	0	0	0	0.00501422957040249	0	0	0	0	0	0	0.00312387105000319	0	0	0	0	0	0	0.00013839713056616	0	0	0	0	0	0	0	0.00388397339951877	0	0	0	0	0	0	0	0	0.00261117648006963	0	0.0131003581004481	0	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
zOTU_494	0.00600059411822953	0.00108637723937195	0.00133212644954144	0.00025578421113824	0.000113908189998861	0.000437292286164072	0.00180856051979369	0.000130205507692975	0.000304919365767719	0.0000921743939533598	0.000443262411347518	0.000270723915750717	0.00166846599273727	0.0015353478958755	0.000734946716363064	0.00233759058163504	0.000455401056530451	0.000663922453857389	0.000415146932360703	0.000600475761564932	0.000819283342676038	0.00141439436097199	0.00125710726930928	0.000872531133497263	0.0072134286007316	0.00330115348444427	0.000722663850130635	0.0024199124222171	0.000232450023245002	0.000193573364305072	0.000492601504329209	0.00110474086207882	0.000937024167414985	0.000827507008477725	0.00040625	0.000975685302772185	0.00129495143932103	0.0058143968278176	0.000832186409755785	0.00117664125336471	0.00273040027668056	0.00140360979647658	0.000115455109610195	0.000832913648161779	0.000584952107046236	0.00709031756135512	0.00351496749067626	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	aureus
zOTU_5064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae		
zOTU_54	0.0170511931874443	0.0875661050301316	0.0596211978890919	0.00397628182769445	0.0148270493981851	0.00024051075739024	0.0386496081452207	0.0169918187539333	0.0527171703482857	0.0406796325314161	0.00979843225083987	0.0453462558882452	0.00740013740308175	0.00781631656082071	0.0544210544735507	0.0340863208449327	0.0176240208877285	0.00341445833412372	0.0563710227441212	0.0239959352409986	0.0027812513475055	0.000533296234464849	0.0527754391225622	0.031768065360514	0.017589142251547	0.0381551925992745	0.0118405692367558	0.0524544825996773	0.0234110380553895	0.00837644740083764	0.0658191394630644	0.0109712195958172	0.0103072658415648	0.0658459148174418	0.026703125	0.0346755459191575	0.0204567328725173	0.00737761171267348	0.0250136030470825	0.126658177656711	0.0109216011067222	0.0674632452178294	0.116725115815907	0.0446932424230685	0.0136732555022058	0.025850484475564	0.075679065315687	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	muciniphila
zOTU_5649	0	0	0.0000170785442248903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	02d06	
zOTU_574	0	0	0	0	0	0	0	0	0	0	0	0	0.000687015408774168	0	0	0	0	0	0	0.0000230952215986512	0	0	0.0000230661884276933	0.000198302530340287	0.0000170934327031554	0	0	0	0	0	0	0.0000761890249709529	0	0.0000337757962643969	0	0.0000464612048939136	0	0	0	0.0000161183733337632	0	0	0.000129886998311469	0	0.0000487460089205196	0.000512766107928425	0.000957127297930625	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	caccae
zOTU_5842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000052792735719565	0	0	0	0	0	0	0.0000174993437746085	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
zOTU_5866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cellulomonadaceae	Cellulomonas	
zOTU_5890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Nesterenkonia	
zOTU_593	0.00370333696405585	0.000942893453039807	0.00167369733403925	0.000465062202069527	0.00108212780498918	0.00463529823333916	0.000133967445910644	0.000651027538464877	0.000406559154356959	0.000337972777828986	0.000583240014930944	0.00132654718717852	0.0000981450583963097	0.000209365622164841	0.00113741753722855	0.0000850032938776378	0.00018216042261218	0.000948460648367699	0.00234261483260683	0.000092380886394605	0.000129360527790953	0.000092747171211278	0.000876515160252344	0.000515586578884747	0.000358962086766264	0.000556589831679558	0.000166768580799377	0.000553122839363909	0.0000332071461778575	0.000246366100024637	0.00092836437354351	0.0000571417687282147	0.000429469410065201	0.0000675515925287939	0.001703125	0.000216818956171597	0.0020649225654038	0.000838798230898277	0.000720161316134814	0.000451314453345368	0.000127418679578426	0.000449874934768134	0.000086591332207646	0.000348661527137489	0.000389968071364157	0.000459721338142726	0.00103963827189016	Bacteria	Tenericutes	Mollicutes	RF39			
zOTU_597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	p-1630-c5
zOTU_60	0	0.00629278891485262	0.00218605366078595	0	0	0	0	0	0.00128743732213037	0	0	0	0	0	0	0.000786280468368149	0	0	0	0	0	0	0.0000230661884276933	0	0	0	0	0	0	0	0.00111782649059321	0	0	0	0	0	0	0	0	0.000870392160023211	0	0.00383293444422451	0	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	pseudolongum
zOTU_628	0.00124764828200812	0.000655925880375518	0.00163954024558947	0.00125566794558772	0.000949234916657174	0.00104950148679377	0.00185879831201018	0.000998242225646145	0.00189727605366581	0.00153623989922266	0.00118980963045913	0.00138069197032866	0.000529983315340073	0.00132598227371066	0.00131240485064833	0.00244384469898209	0.00211002489525776	0.000834645370563575	0.00050410698929514	0.000993094528742003	0.000840843430641197	0.00282878872194398	0.00307933615509705	0.00142777821845007	0.00133328775084612	0.00157380573095599	0.00141753293679471	0.000322654989628947	0.000963007239157867	0.000263963678597825	0.000890471950133571	0.00220948172415764	0.000624682778276656	0.00167190191508765	0.0013125	0.0009137370295803	0.000594977688336687	0.00137257892328809	0.00147232980187562	0.00130558824003482	0.000855525420026576	0.00136761980169513	0.00310285607077398	0.0018401580598923	0.000584952107046236	0.00106089539571398	0.00128717119376877	Bacteria	Firmicutes	Clostridia	Clostridiales	Dehalobacteriaceae	Dehalobacterium	
zOTU_65	0.0207545301515001	0.0798999713032427	0.114494560483664	0.0165329612835717	0.00911265519990887	0.0491953821934581	0.0313818742045683	0.0412100431848267	0.125389619189592	0.0233508464681845	0.0145343411720791	0.0233364015377118	0.00388654431249387	0.0118989461930351	0.0273855145501951	0.0449879932847398	0.012159208209363	0.0265948365802303	0.0346944222044302	0.0103466592761958	0.0203311629511448	0.0713689482470785	0.114788886710416	0.0109462996747838	0.0158456121158251	0.0168896224785521	0.0201789982767247	0.0174003226549896	0.0515706980142127	0.0115088163868652	0.132661374358197	0.0415611131216548	0.013411158396127	0.00624852230891343	0.024390625	0.0249032058231377	0.0281039461020212	0.0293388744852829	0.0188042121435201	0.0406344191744169	0.0279228934961865	0.121250292418708	0.00893333910608881	0.0789847492865352	0.0347802773647908	0.0189369828134946	0.0869995709429354	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
zOTU_659	0.000712941875433211	0.000245972205140819	0.000222021074923574	0.00218579234972678	0.000493602156661731	0.000393563057547665	0.000887534329158015	0.000781233046157852	0.000677598590594932	0.000675945555657972	0.000279955207166853	0.000649737397801722	0.000157032093434096	0.000331495568427664	0.00160988328346195	0.000680026351021102	0.00525229218531787	0.00037938425934708	0.000326186875426267	0.000600475761564932	0.000150920615756112	0.00180856983861992	0.00139550439987544	0.000951852145633378	0.000581176711907285	0.000844481123927605	0.00222358107732503	0.0000921871398939848	0.000365278607956432	0.000175975785731883	0.000170515905344726	0.00209519818670121	0.000273298715496037	0.000810619110345526	0.0006875	0.000573021527024934	0.000174993437746085	0.00141070611560165	0.000944211503376756	0.000451314453345368	0.000509674718313705	0.000287919958251606	0.00242455730181409	0.00121385865003422	0.000755563138268054	0.00118466652521395	0.00049506584375722	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae		
zOTU_672	0.00057431428854342	0.000266469888902554	0.000751455945895172	0.00174398325776073	0.00187948513498121	0.00024051075739024	0.000267934891821287	0.000759532128209023	0.00176175633554682	0.000737395151626878	0.000116648002986189	0.000595592614651578	0.0000981450583963097	0.000314048433247261	0.00045496701489142	0.00159381176020571	0.00145728338089744	0.000720830092759451	0.000296533523114788	0.00115476107993256	0.000927083782501833	0.000811537748098683	0.00117637560981236	0.000912191639565321	0.000769204471641995	0.000921252135193751	0.000528100505864695	0.000230467849734962	0.00013282858471143	0.000175975785731883	0.000890471950133571	0.00118092988704977	0.000995588177878421	0.0011483770729895	0.000359375	0.000665943936812761	0.000332487531717561	0.00186823242336434	0.000560125468104856	0.000612498186683	0.000709904071936946	0.000683809900847564	0.000519547993245876	0.000568189155335167	0.000487460089205196	0.000229860669071363	0.000363048285421961	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae		
zOTU_687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	longum
zOTU_72	0.00934746014456877	0.0649981552084614	0.038597509948252	0.00025578421113824	0.0096062573565706	0.000327969214623054	0.000150713376649474	0.012195915887242	0.0178886027917062	0.0157310965680401	0.0427631578947368	0.0802425686285126	0.0252036509961723	0.0649905785470026	0.00124240992528042	0.0826019508255945	0.000379500880442043	0.00424910370468729	0.0220027874151173	0.000138571329591907	0.00019404079168643	0.00171582266740864	0.00626247015811872	0.000237963036408345	0.000393148952172575	0.00293649118093008	0.000500305742398132	0.00435584235999078	0.0879657302251445	0.0704607046070461	0.0215418427085504	0.00565703510409326	0.0065201264982626	0.0011483770729895	0.024109375	0.00789840483196531	0.0597427596465133	0.00160134207716944	0.00222449828761643	0.100078980029335	0.000309445364690464	0.0366738046822983	0.000288637774025487	0.00544299384031302	0.0309780886689902	0.000689582007214089	0.000330043895838146	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae		
zOTU_767	0.000178235468858303	0.000717418931660722	0.000375727972947586	0.0000930124404139054	0	0.00166171068742347	0.00140665818206176	0.0000868036717953169	0.000338799295297466	0.000307247979844533	0.000139977603583427	0.00016243434945043	0.0000785160467170478	0.0000348942703608068	0.000787442910388997	0.0000850032938776378	0.000121440281741454	0.0000948460648367699	0.000148266761557394	0.000346428323979769	0.000819283342676038	0.00048692264885921	0.00102644538503235	0.000237963036408345	0.000170934327031554	0.000038385505633073	0.00019456334426594	0.0000921871398939848	0.000166035730889287	0.000175975785731883	0.000549440139444118	0.000247614331155597	0	0.0000168878981321985	0.00003125	0.0000309741365959424	0.000122495406422259	0.000057190788470337	0.000144032263226963	0.000644734933350526	0.000273040027668056	0.000197944971297979	0.00249671674532046	0.000290551272614574	0.000146238026761559	0.000123771129499965	0.000511568038549127	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	uniformis
zOTU_777	0.00104960887216556	0.000799409666707662	0.000444042149847147	0.00130217416579467	0.000474617458328587	0.00133374147280042	0.00132292852836761	0.000607625702567219	0.00142295704024936	0.00132116631333149	0.00107316162747294	0.000270723915750717	0.00363136716066346	0.00219833903273083	0.000402470820865487	0.00280510869796205	0.000683101584795677	0.000910522222432991	0.000830293864721407	0.00127023718792582	0.00232848950023716	0.000602856612873307	0.0012109748924539	0.00138811771238201	0.00150422207787768	0.00209201005700248	0.00122296959252877	0.00106015210878083	0.000597728631201434	0.000756695878647098	0.000378924234099392	0.0025904268490124	0.000644204115097802	0.00065862802715574	0.00140625	0.00175003871767074	0.000734972438533555	0.000610035077016929	0.0015523477258906	0.00291742557341113	0.000655296066403335	0.000179949973907254	0.00053397988194715	0.00119448856519325	0.000536206098125716	0.00107857698564255	0.000528070233341034	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae		
zOTU_78	0.00112882463610258	0.0113762144877629	0.00686557477840589	0	0.00115806659832175	0.0000437292286164072	0.0000837296536941523	0.00197478353334346	0.00355739260062339	0.00227363505084954	0.0075354609929078	0.0135361957875359	0.0000981450583963097	0.00493753925605416	0.0000349974626839554	0.0160443717194041	0	0.000360415046379726	0.00130474750170507	0.0000461904431973025	0	0.000208681135225376	0.00130323964616467	0	0.0000683737308126218	0.000211120280981901	0.0000277947634665629	0.000437888914496428	0.0071063292820615	0.010276985886742	0.00361872643564919	0.0010475990933506	0.00109319486198415	0.0000337757962643969	0.0018125	0.0000929224097878272	0.00664975063435121	0.00019063596156779	0.000144032263226963	0.0173594880804629	0.0000182026685112037	0.00559644418851559	0	0.000355118222084479	0.00294913353969144	0.0000707263597142655	0.0000660087791676293	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
zOTU_791	0.00023764729181107	0.0000819907350469397	0.000324492340272915	0.000139518660620858	0.000170862284998291	0.0000437292286164072	0.000100475584432983	0.000238710097437122	0.000406559154356959	0.000215073585891173	0.0000699888017917133	0.000108289566300287	0.0000392580233585239	0.0000872356759020169	0.000524961940259331	0.000255009881632913	0.000121440281741454	0.000569076389020619	0.0000593067046229576	0.000115476107993256	0.000172480703721271	0.000278241513633834	0.000726584935472338	0.000118981518204172	0.000102560596218933	0.000249505786614974	0.000333537161598755	0.0000460935699469924	0.0000664142923557149	0.0000351951571463767	0.000378924234099392	0.000228567074912859	0.00017569203139031	0.000557300638362549	0.000203125	0.000154870682979712	0.000209992125295301	0.000362208326978801	0.000416093204877893	0.000435196080011605	0.0000546080055336112	0.000341904950423782	0.000230910219220389	0.000419685171554385	0.000219357040142338	0.000141452719428531	0.000115515363543351	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]		
zOTU_793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000015625	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	aerofaciens
zOTU_841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	
zOTU_853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae		
zOTU_891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Bacilli	Lactobacillales			
zOTU_919	0.000712941875433211	0.000450949042758168	0.000358649428722696	0.000860365073828625	0.00081634202832517	0.000721532272170719	0.000401902337731931	0.000412317441027755	0.000237159506708226	0.000215073585891173	0.00041993281075028	0.000406085873626076	0.000372951221905977	0.00118640519226743	0.00045496701489142	0.000297511528571732	0.000759001760884085	0.000531137963085912	0.000148266761557394	0.00143190373911638	0.000862403518606356	0.000370988684845112	0.000369059014843092	0.000793210121361149	0.00145294177976821	0.00038385505633073	0.000416921451998444	0.00124452638856879	0.000232450023245002	0.0000879878928659416	0.000284193175574544	0.00137140244947715	0.000448990746886347	0.000945722295403114	0.00046875	0.000619482731918848	0.000542479657012862	0.000495653500076254	0.00249655922926736	0.000757563546686868	0.00165644283451954	0.0000359899947814508	0.00147205264752998	0.000322834747349527	0.000219357040142338	0.000442039748214159	0.000511568038549127	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	
zOTU_928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium	metallolevans
zOTU_966	0	0.000389455991472964	0.001400440626441	0.000069759330310429	0	0	0	0.0000217009179488292	0.000508198942946199	0.0000307247979844533	0.000723217618514371	0.000135361957875359	0.00070664442045343	0	0	0.000255009881632913	0.00142692331046208	0.00102433750023712	0	0.0000692856647959537	0	0	0.000415191391698479	0	0	0.0000191927528165365	0.000111179053866252	0.0000691403549204886	0.0000996214385335724	0	0.00157253557151248	0	0.00183500566118768	0	0.001046875	0.00026328016106551	0	0	0	0.000177302106671395	0.000254837359156852	0.0000719799895629015	0	0	0.00368032367349923	0.0000353631798571328	0.00103963827189016	Bacteria	TM7	TM7-3	CW040	F16		
zOTU_98	0.0399841568472126	0.0203132046078793	0.0224241285672809	0.0192768282757819	0.0218134183847819	0.00675616582123491	0.0138153928595351	0.0361537293027495	0.0367258436102453	0.0227363505084954	0.0122946995147443	0.042260003248687	0.034017077240161	0.0159117872845279	0.0569933679808214	0.0236309156979833	0.03968061205902	0.0139044331050705	0.0218248673012484	0.0348044989491674	0.0158466646543918	0.0462112780560193	0.0686449767608152	0.0182834932973745	0.0139140542203685	0.0208049440531255	0.0226249374617822	0.117722977644619	0.00966327953775653	0.00943230211522894	0.0307497015971656	0.0134664101636159	0.0148362159840706	0.0218191643868004	0.020109375	0.0310825460740282	0.0412809519643013	0.0324081134665243	0.0177319719617194	0.017488435067133	0.0283051495349218	0.0296377607025247	0.0350839214327979	0.0157607923656039	0.0153306198055034	0.0617794752104109	0.053071058450774	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
zOTU_991	0.0006733339934647	0.00012298610257041	0.000529434870971598	0.00025578421113824	0.0000189846983331435	0.000677803043554312	0.000468886060687253	0.000499121112823072	0.000372679224827212	0.0000921743939533598	0.000116648002986189	0.000270723915750717	0.0000588870350377858	0.000488519785051295	0.00083993910441493	0.000170006587755276	0.0000759001760884085	0.00130887569474742	0.000177920113868873	0.000161666551190559	0.00097020395843215	0.000092747171211278	0.00325233256830475	0.0000396605060680574	0.000170934327031554	0.00032627679788112	0.000416921451998444	0.000368748559575939	0.0000664142923557149	0.000193573364305072	0.000985203008658419	0.00110474086207882	0.000331862725959474	0.000911946499138717	0.000203125	0.000449124980641165	0.000542479657012862	0.000419399115449138	0.00176039432832955	0.000967102400025789	0.0014380108123851	0.000611829911284663	0.00105352787519303	0.00243417399501543	0.000146238026761559	0.000618855647499823	0.00295389286775141	Bacteria	Proteobacteria	Alphaproteobacteria	RF32			
zOTU_994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	mucosae
